"business_id","business_name","business_address","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","violation_id","violation_description","risk_category"
999,"SERRANO'S PIZZA II","3274 21st St",94110,37.756997,-122.420534,"(37.756997, -122.420534)",14155691615,"999_20160503","5/3/16",81,"999_20160503_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
13814,"Go Go Market & Deli","99 09th St",94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,"13814_20160930","9/30/16",82,"13814_20160930_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
2724,"HUNAN EMPIRE","2001 Union St #107",94123,37.797443,-122.432537,"(37.797443, -122.432537)",14155774735,"2724_20160929","9/29/16",92,"2724_20160929_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
5813,"LICK MIDDLE SCHOOL","1220 Noe St",94114,37.74949,-122.43175,"(37.74949, -122.43175)",14155816139,"5813_20151021","10/21/15",96,"5813_20151021_103120","Moderate risk food holding temperature","Moderate Risk"
4801,"YICK'S LIQUOR","4701 MISSION St",94112,37.72304,-122.436017,"(37.72304, -122.436017)",14155582662,"4801_20161110","11/10/16",94,"4801_20161110_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
62064,"California Grocery","123 Eddy St",94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,"62064_20160411","4/11/16",75,"62064_20160411_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
4804,"SUBWAY #31419","2599 SAN BRUNO Ave",94134,37.728933,-122.40413,"(37.728933, -122.40413)",14150540880,"4804_20161206","12/6/16",86,"4804_20161206_103132","Improper thawing methods","Moderate Risk"
2369,"CLOONEY'S","1401 Valencia St",94110,37.750374,-122.420456,"(37.750374, -122.420456)",14155824988,"2369_20160324","3/24/16",86,"2369_20160324_103120","Moderate risk food holding temperature","Moderate Risk"
2542,"PETER D'S RESTAURANT","2201 Van Ness St",94109,37.795993,-122.423585,"(37.795993, -122.423585)",14155778505,"2542_20171208","12/8/17",65,"2542_20171208_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
2134,"CHIEFTAIN IRISH PUB, THE","198 05th St",94103,37.781567,-122.405059,"(37.781567, -122.405059)",14155610916,"2134_20161109","11/9/16",87,"2134_20161109_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
62064,"California Grocery","123 Eddy St",94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,"62064_20160411","4/11/16",75,"62064_20160411_103129","Insufficient hot water or running water","Moderate Risk"
62308,"Sam's Diner","1220 Market Street",94102,37.778497,-122.415146,"(37.778497, -122.415146)",14155628590,"62308_20160203","2/3/16",72,"62308_20160203_103131","Moderate risk vermin infestation","Moderate Risk"
4702,"SHUFAT MARKET","3807 24th St",94114,37.751664,-122.427688,"(37.751664, -122.427688)",14155826207,"4702_20180226","2/26/18",96,"4702_20180226_103131","Moderate risk vermin infestation","Moderate Risk"
2755,"SOCIALE","3665 SACRAMENTO St",94118,37.787364,-122.45299,"(37.787364, -122.45299)",14155920309,"2755_20161205","12/5/16",85,"2755_20161205_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
61856,"Yoppi Yogurt","101 California St",94111,37.793424,-122.398168,"(37.793424, -122.398168)",14155264677,"61856_20160413","4/13/16",90,"61856_20160413_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
60544,"Manzoni","2790 Diamond St",94131,37.73473,-122.433823,"(37.73473, -122.433823)",14155332251,"60544_20160929","9/29/16",92,"60544_20160929_103120","Moderate risk food holding temperature","Moderate Risk"
5824,"S.F. International High School","1050 YORK St",94110,37.755257,-122.408455,"(37.755257, -122.408455)",14155695780,"5824_20180227","2/27/18",92,"5824_20180227_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
1005,"CHAVITA'S MEXICAN RESTAURANT","3006 MISSION St",94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,"1005_20160502","5/2/16",84,"1005_20160502_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
2497,"PLUTO'S","3258 SCOTT St",94123,37.799796,-122.441041,"(37.799796, -122.441041)",14155778867,"2497_20160607","6/7/16",85,"2497_20160607_103133","Foods not protected from contamination","Moderate Risk"
59838,"OTD","2232 Bush St",94115,37.786988,-122.434074,"(37.786988, -122.434074)",14155929578,"59838_20160531","5/31/16",92,"59838_20160531_103129","Insufficient hot water or running water","Moderate Risk"
66536,"Cypress Grill","99 Harding Park Rd",94132,37.723698,-122.495289,"(37.723698, -122.495289)",14155664690,"66536_20160413","4/13/16",90,"66536_20160413_103120","Moderate risk food holding temperature","Moderate Risk"
3267,"The Olive Garden Italian","3251 20th Ave",94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155666770,"3267_20180510","5/10/18",83,"3267_20180510_103120","Moderate risk food holding temperature","Moderate Risk"
62308,"Sam's Diner","1220 Market Street",94102,37.778497,-122.415146,"(37.778497, -122.415146)",14155628590,"62308_20160203","2/3/16",72,"62308_20160203_103120","Moderate risk food holding temperature","Moderate Risk"
5847,"John Muir Elementary School","380 Webster St",94117,37.774046,-122.429076,"(37.774046, -122.429076)",14155246335,"5847_20160309","3/9/16",92,"5847_20160309_103131","Moderate risk vermin infestation","Moderate Risk"
5999,"The Salvation Army","1156 Valencia St",94110,37.754397,-122.420915,"(37.754397, -122.420915)",14155640260,"5999_20180724","7/24/18",90,"5999_20180724_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
7095,"ABE'S MARKET","378 FILLMORE St",94117,37.772822,-122.430498,"(37.772822, -122.430498)",14155862576,"7095_20171211","12/11/17",92,"7095_20171211_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
5913,"ST CHARLES SCHOOL","3250 18th St",94110,37.762074,-122.416107,"(37.762074, -122.416107)",14155867652,"5913_20160906","9/6/16",92,"5913_20160906_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
3825,"COVE CAFE","434 CASTRO St",94114,37.761918,-122.435135,"(37.761918, -122.435135)",14155620462,"3825_20180724","7/24/18",90,"3825_20180724_103132","Improper thawing methods","Moderate Risk"
2369,"CLOONEY'S","1401 Valencia St",94110,37.750374,-122.420456,"(37.750374, -122.420456)",14155824988,"2369_20160324","3/24/16",86,"2369_20160324_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
64380,"Michael Mina Restaurant","252 California St",94111,37.793338,-122.399583,"(37.793338, -122.399583)",14155350791,"64380_20160414","4/14/16",86,"64380_20160414_103127","Noncompliance with HAACP plan or variance","Moderate Risk"
61856,"Yoppi Yogurt","101 California St",94111,37.793424,-122.398168,"(37.793424, -122.398168)",14155264677,"61856_20160413","4/13/16",90,"61856_20160413_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
3838,"CAFE PICARO","3120 16th St",94103,37.764908,-122.422442,"(37.764908, -122.422442)",14155434089,"3838_20180222","2/22/18",72,"3838_20180222_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
69792,"Samiramis Imports","2990 MISSION St",94110,37.74923,-122.418224,"(37.74923, -122.418224)",14155826555,"69792_20160412","4/12/16",88,"69792_20160412_103133","Foods not protected from contamination","Moderate Risk"
4864,"DRAGON CITY BAKERY & CAFE","2367 MISSION St",94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,"4864_20161206","12/6/16",84,"4864_20161206_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
1005,"CHAVITA'S MEXICAN RESTAURANT","3006 MISSION St",94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,"1005_20160502","5/2/16",84,"1005_20160502_103133","Foods not protected from contamination","Moderate Risk"
68716,"The Sweet House","3512 BALBOA St",94121,37.775818,-122.496401,"(37.775818, -122.496401)",14155871388,"68716_20180226","2/26/18",80,"68716_20180226_103129","Insufficient hot water or running water","Moderate Risk"
3839,"EL TORO TAQUERIA","598 VALENCIA St",94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,"3839_20160815","8/15/16",87,"3839_20160815_103133","Foods not protected from contamination","Moderate Risk"
65086,"Bun Mee","2015 FILLMORE St",94115,37.788193,-122.433714,"(37.788193, -122.433714)",14155807696,"65086_20180905","9/5/18",88,"65086_20180905_103131","Moderate risk vermin infestation","Moderate Risk"
4864,"DRAGON CITY BAKERY & CAFE","2367 MISSION St",94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,"4864_20161206","12/6/16",84,"4864_20161206_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
66536,"Cypress Grill","99 Harding Park Rd",94132,37.723698,-122.495289,"(37.723698, -122.495289)",14155664690,"66536_20160413","4/13/16",90,"66536_20160413_103118","Employee eating or smoking","Moderate Risk"
18826,"Fresca Restaurant","2114 FILLMORE St",94115,37.789074,-122.433783,"(37.789074, -122.433783)",14155442668,"18826_20160926","9/26/16",83,"18826_20160926_103131","Moderate risk vermin infestation","Moderate Risk"
2447,"NEW CASTILLITO INC.","2092 MISSION St",94110,37.76356,-122.419582,"(37.76356, -122.419582)",14155626971,"2447_20180911","9/11/18",89,"2447_20180911_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
70494,"The Little Chihuahua Mexican Restaurant","581 VALENCIA St",94110,37.763664,-122.421736,"(37.763664, -122.421736)",14155207111,"70494_20160216","2/16/16",92,"70494_20160216_103133","Foods not protected from contamination","Moderate Risk"
26149,"Mrs. Fields Cookies","865 Market St 9000",94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155971993,"26149_20180516","5/16/18",92,"26149_20180516_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
13814,"Go Go Market & Deli","99 09th St",94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,"13814_20160930","9/30/16",82,"13814_20160930_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
5823,"WEBSTER ELEMENTARY SCHOOL","465 MISSOURI St",94107,37.760474,-122.396296,"(37.760474, -122.396296)",14155695787,"5823_20160322","3/22/16",92,"5823_20160322_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
37820,"Natural Sensations","1650 HOLLOWAY St #134",94132,37.720894,-122.478029,"(37.720894, -122.478029)",14155238257,"37820_20160509","5/9/16",96,"37820_20160509_103120","Moderate risk food holding temperature","Moderate Risk"
69792,"Samiramis Imports","2990 MISSION St",94110,37.74923,-122.418224,"(37.74923, -122.418224)",14155826555,"69792_20160412","4/12/16",88,"69792_20160412_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
64380,"Michael Mina Restaurant","252 California St",94111,37.793338,-122.399583,"(37.793338, -122.399583)",14155350791,"64380_20160414","4/14/16",86,"64380_20160414_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
5033,"DESTINATION BAKING COMPANY","598 Chenery St",94131,37.734619,-122.432379,"(37.734619, -122.432379)",14155460730,"5033_20170104","1/4/17",86,"5033_20170104_103120","Moderate risk food holding temperature","Moderate Risk"
4893,"S & W MARKET","399 HAIGHT St",94102,37.772323,-122.428627,"(37.772323, -122.428627)",14155862346,"4893_20171211","12/11/17",92,"4893_20171211_103131","Moderate risk vermin infestation","Moderate Risk"
1641,"MARTHA & BROS. COFFEE CO","1551 Church St",94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,"1641_20160812","8/12/16",84,"1641_20160812_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
4804,"SUBWAY #31419","2599 SAN BRUNO Ave",94134,37.728933,-122.40413,"(37.728933, -122.40413)",14150540880,"4804_20161206","12/6/16",86,"4804_20161206_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
7755,"ARIZMENDI BAKERY","1331 09th Ave",94122,37.763448,-122.466344,"(37.763448, -122.466344)",14155563117,"7755_20180904","9/4/18",92,"7755_20180904_103121","Inadequate procedures or records for time as a public health control","Moderate Risk"
4917,"LA VICTORIA BAKERY","2937 24th St",94110,37.752373,-122.410876,"(37.752373, -122.410876)",14155647120,"4917_20160906","9/6/16",78,"4917_20160906_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
4874,"JUMP START COFFEE & GROCERY","1192 GUERRERO St",94110,37.752118,-122.422914,"(37.752118, -122.422914)",14155647555,"4874_20160502","5/2/16",90,"4874_20160502_103120","Moderate risk food holding temperature","Moderate Risk"
1734,"SAI JAI THAI","771 O'FARRELL St",94109,37.785182,-122.417409,"(37.785182, -122.417409)",14155675774,"1734_20160311","3/11/16",82,"1734_20160311_103120","Moderate risk food holding temperature","Moderate Risk"
4917,"LA VICTORIA BAKERY","2937 24th St",94110,37.752373,-122.410876,"(37.752373, -122.410876)",14155647120,"4917_20160906","9/6/16",78,"4917_20160906_103133","Foods not protected from contamination","Moderate Risk"
5011,"STARBUCKS COFFEE CO","1231 MARKET St",94103,37.778357,-122.415182,"(37.778357, -122.415182)",14155521438,"5011_20180515","5/15/18",96,"5011_20180515_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
4874,"JUMP START COFFEE & GROCERY","1192 GUERRERO St",94110,37.752118,-122.422914,"(37.752118, -122.422914)",14155647555,"4874_20160502","5/2/16",90,"4874_20160502_103131","Moderate risk vermin infestation","Moderate Risk"
5815,"ALVARADO ELEMENTARY SCHOOL","625  DOUGLASS St",94114,37.753684,-122.438696,"(37.753684, -122.438696)",14155695695,"5815_20170928","9/28/17",96,"5815_20170928_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
32671,"La Taqueria Guadalajara","3146 24th St",94110,37.752512,-122.415109,"(37.752512, -122.415109)",14155644892,"32671_20180508","5/8/18",75,"32671_20180508_103120","Moderate risk food holding temperature","Moderate Risk"
7527,"DON CHUYS MEXI-MERCADO","544 EXCELSIOR Ave",94112,37.724122,-122.429309,"(37.724122, -122.429309)",14155588092,"7527_20160812","8/12/16",96,"7527_20160812_103120","Moderate risk food holding temperature","Moderate Risk"
5925,"ARCHBISHOP RIORDAN HIGH SCHOOL CAFE","175 PHELAN",94112,37.727337,-122.45245,"(37.727337, -122.45245)",14155588200,"5925_20180223","2/23/18",90,"5925_20180223_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
5852,"CARVER ELEMENTARY SCHOOL","1360 OAKDALE Ave",94124,37.732408,-122.386391,"(37.732408, -122.386391)",14155331540,"5852_20160906","9/6/16",96,"5852_20160906_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
3649,"SAFEWAY #1490","2300 16th St",94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155571120,"3649_20171206","12/6/17",82,"3649_20171206_103131","Moderate risk vermin infestation","Moderate Risk"
3920,"BOSTON MARKET","2300 16th St",94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155867666,"3920_20160516","5/16/16",88,"3920_20160516_103131","Moderate risk vermin infestation","Moderate Risk"
5815,"ALVARADO ELEMENTARY SCHOOL","625  DOUGLASS St",94114,37.753684,-122.438696,"(37.753684, -122.438696)",14155695695,"5815_20160503","5/3/16",90,"5815_20160503_103120","Moderate risk food holding temperature","Moderate Risk"
5866,"KING ELEMENTARY SCHOOL","1215 CAROLINA St",94107,37.753196,-122.39939,"(37.753196, -122.39939)",14155695797,"5866_20180227","2/27/18",96,"5866_20180227_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
4479,"Courtney's Produce II","101 CASTRO St",94114,37.767194,-122.435576,"(37.767194, -122.435576)",14155621850,"4479_20170105","1/5/17",92,"4479_20170105_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
1249,"KABABAYAN FAST FOOD","2706 MISSION St",94110,37.753691,-122.418657,"(37.753691, -122.418657)",14155929635,"1249_20180515","5/15/18",74,"1249_20180515_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
1641,"MARTHA & BROS. COFFEE CO","1551 Church St",94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,"1641_20160812","8/12/16",84,"1641_20160812_103118","Employee eating or smoking","Moderate Risk"
300,"SUBWAY","2001 VAN NESS Ave",94109,37.794134,-122.423234,"(37.794134, -122.423234)",14155779929,"300_20160413","4/13/16",68,"300_20160413_103133","Foods not protected from contamination","Moderate Risk"
4797,"Good Life Grocery, The","448 CORTLAND Ave",94110,37.739053,-122.416683,"(37.739053, -122.416683)",14155643221,"4797_20171130","11/30/17",86,"4797_20171130_103120","Moderate risk food holding temperature","Moderate Risk"
1339,"HIGHER GROUNDS","691 CHENERY St",94131,37.734483,-122.43368,"(37.734483, -122.43368)",14155582933,"1339_20160414","4/14/16",90,"1339_20160414_103120","Moderate risk food holding temperature","Moderate Risk"
13814,"Go Go Market & Deli","99 09th St",94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,"13814_20160930","9/30/16",82,"13814_20160930_103131","Moderate risk vermin infestation","Moderate Risk"
300,"SUBWAY","2001 VAN NESS Ave",94109,37.794134,-122.423234,"(37.794134, -122.423234)",14155779929,"300_20160413","4/13/16",68,"300_20160413_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
4804,"SUBWAY #31419","2599 SAN BRUNO Ave",94134,37.728933,-122.40413,"(37.728933, -122.40413)",14150540880,"4804_20161206","12/6/16",86,"4804_20161206_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
4643,"CHEUNG HING CHINESE DELI & MEAT INC","323 Clement St",94118,37.782993,-122.462709,"(37.782993, -122.462709)",14155754259,"4643_20160512","5/12/16",67,"4643_20160512_103131","Moderate risk vermin infestation","Moderate Risk"
5815,"ALVARADO ELEMENTARY SCHOOL","625  DOUGLASS St",94114,37.753684,-122.438696,"(37.753684, -122.438696)",14155695695,"5815_20160503","5/3/16",90,"5815_20160503_103121","Inadequate procedures or records for time as a public health control","Moderate Risk"
2638,"SF BAGEL CO. (KATZ BAGELS)","3147 16th St",94103,37.764814,-122.423089,"(37.764814, -122.423089)",14155559050,"2638_20180830","8/30/18",86,"2638_20180830_103133","Foods not protected from contamination","Moderate Risk"
5926,"SAN FRANCISCO SCHOOL, THE","300 GAVEN St",94134,37.732518,-122.411648,"(37.732518, -122.411648)",14155235065,"5926_20180223","2/23/18",96,"5926_20180223_103133","Foods not protected from contamination","Moderate Risk"
3920,"BOSTON MARKET","2300 16th St",94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155867666,"3920_20160516","5/16/16",88,"3920_20160516_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
4794,"VICTOR'S","210 TOWNSEND St",94107,37.778634,-122.393089,"(37.778634, -122.393089)",14155607018,"4794_20170105","1/5/17",90,"4794_20170105_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
59009,"Woodhouse Fish Co.","1914 FILLMORE St",94116,37.787386,-122.433476,"(37.787386, -122.433476)",14155432722,"59009_20160926","9/26/16",92,"59009_20160926_103131","Moderate risk vermin infestation","Moderate Risk"
4917,"LA VICTORIA BAKERY","2937 24th St",94110,37.752373,-122.410876,"(37.752373, -122.410876)",14155647120,"4917_20160906","9/6/16",78,"4917_20160906_103131","Moderate risk vermin infestation","Moderate Risk"
33160,"Mission Bay Cafe","550 Terry Francois St",94158,37.770518,-122.386525,"(37.770518, -122.386525)",14155831002,"33160_20161205","12/5/16",94,"33160_20161205_103120","Moderate risk food holding temperature","Moderate Risk"
2357,"CHINA EXPRESS","2798 MISSION St",94110,37.752408,-122.418535,"(37.752408, -122.418535)",14155640881,"2357_20180723","7/23/18",81,"2357_20180723_103118","Employee eating or smoking","Moderate Risk"
1734,"SAI JAI THAI","771 O'FARRELL St",94109,37.785182,-122.417409,"(37.785182, -122.417409)",14155675774,"1734_20160311","3/11/16",82,"1734_20160311_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
5219,"SALVATION ARMY GATEWAY","407 09th St",94103,37.772473,-122.409879,"(37.772473, -122.409879)",14155256100,"5219_20180511","5/11/18",94,"5219_20180511_103131","Moderate risk vermin infestation","Moderate Risk"
3228,"THANH LONG RESTAURANT","4101 JUDAH St",94122,37.760383,-122.50609,"(37.760383, -122.50609)",14155257984,"3228_20160330","3/30/16",92,"3228_20160330_103133","Foods not protected from contamination","Moderate Risk"
62179,"Pampanguena Cuisine","4441 Mission St",94112,37.727111,-122.432926,"(37.727111, -122.432926)",14155588899,"62179_20160629","6/29/16",92,"62179_20160629_103133","Foods not protected from contamination","Moderate Risk"
71356,"Padrecito","901 Cole St",94117,37.765644,-122.449974,"(37.765644, -122.449974)",14155502083,"71356_20170606","6/6/17",87,"71356_20170606_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
65724,"Le Meridien SF Main Kitchen/Employee Cafeteria","333 Battery St Level A & B",94111,37.799005,-122.399862,"(37.799005, -122.399862)",14155292904,"65724_20161108","11/8/16",96,"65724_20161108_103127","Noncompliance with HAACP plan or variance","Moderate Risk"
4907,"JIM GEORGIE'S DONUT","2799 16th St",94103,37.765262,-122.41523,"(37.765262, -122.41523)",14155867112,"4907_20170105","1/5/17",80,"4907_20170105_103132","Improper thawing methods","Moderate Risk"
4864,"DRAGON CITY BAKERY & CAFE","2367 MISSION St",94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,"4864_20161206","12/6/16",84,"4864_20161206_103133","Foods not protected from contamination","Moderate Risk"
5847,"John Muir Elementary School","380 Webster St",94117,37.774046,-122.429076,"(37.774046, -122.429076)",14155246335,"5847_20160309","3/9/16",92,"5847_20160309_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
300,"SUBWAY","2001 VAN NESS Ave",94109,37.794134,-122.423234,"(37.794134, -122.423234)",14155779929,"300_20160413","4/13/16",68,"300_20160413_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
2724,"HUNAN EMPIRE","2001 Union St #107",94123,37.797443,-122.432537,"(37.797443, -122.432537)",14155774735,"2724_20160929","9/29/16",92,"2724_20160929_103120","Moderate risk food holding temperature","Moderate Risk"
5607,"SFSU STATION CAFE","1600 Holloway Ave",94132,37.720851,-122.477084,"(37.720851, -122.477084)",14155374525,"5607_20171128","11/28/17",87,"5607_20171128_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
4797,"Good Life Grocery, The","448 CORTLAND Ave",94110,37.739053,-122.416683,"(37.739053, -122.416683)",14155643221,"4797_20171130","11/30/17",86,"4797_20171130_103131","Moderate risk vermin infestation","Moderate Risk"
59009,"Woodhouse Fish Co.","1914 FILLMORE St",94116,37.787386,-122.433476,"(37.787386, -122.433476)",14155432722,"59009_20160926","9/26/16",92,"59009_20160926_103133","Foods not protected from contamination","Moderate Risk"
2134,"CHIEFTAIN IRISH PUB, THE","198 05th St",94103,37.781567,-122.405059,"(37.781567, -122.405059)",14155610916,"2134_20171211","12/11/17",87,"2134_20171211_103127","Noncompliance with HAACP plan or variance","Moderate Risk"
63124,"Marengo on Union","1980 Union St Upper Street Level",94123,37.797578,-122.431883,"(37.797578, -122.431883)",14155442575,"63124_20160929","9/29/16",94,"63124_20160929_103118","Employee eating or smoking","Moderate Risk"
6000,"Mission Neighborhood Centers","362 Capp St",94110,37.761007,-122.418215,"(37.761007, -122.418215)",14155207747,"6000_20160324","3/24/16",92,"6000_20160324_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
300,"SUBWAY","2001 VAN NESS Ave",94109,37.794134,-122.423234,"(37.794134, -122.423234)",14155779929,"300_20160413","4/13/16",68,"300_20160413_103120","Moderate risk food holding temperature","Moderate Risk"
7207,"GOLDEN PRODUCE","172 CHURCH St",94114,37.768187,-122.429024,"(37.768187, -122.429024)",14155431536,"7207_20170105","1/5/17",92,"7207_20170105_103131","Moderate risk vermin infestation","Moderate Risk"
